	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atf4	1769.56918179844	-0.117736168471196	0.101231885822572	-1.16303442847594	0.244815534155079	0.999680625307699
Zmym6	459.834029103331	-0.11313672225931	0.120478180045926	-0.939064004919254	0.347697883618573	0.999680625307699
Agps	493.539335019166	0.0846066314399226	0.0849984234637045	0.995390596580309	0.319546330269987	0.999680625307699
Ccno	14.9515277930442	-0.209900377763721	0.499632250609807	-0.420109745733058	0.674405283504794	0.999680625307699
Nfkbil1	93.1605218075997	0.0211130709074586	0.183473363580646	0.115074311035772	0.908386221440445	0.999680625307699
Fbrs	975.266787056361	-0.204820511964137	0.114328151883228	-1.79151423853449	0.0732108117813427	0.999680625307699
Frmpd3	13.5375999631222	-0.0130446124051469	0.754166792487111	-0.0172967207454575	0.986199901679076	0.999680625307699
Dhx29	577.532372103315	0.111153008572545	0.101971657046247	1.09003826938042	0.275696286694913	0.999680625307699
Mgat3	941.251119840907	0.0298630091998514	0.0923176686022053	0.32348097229936	0.74633101549668	0.999680625307699
Adora1	756.31337367178	0.249608351570946	0.112448298586574	2.21976103425677	0.0264349932772662	0.999680625307699
Mfap4	8897.48404513425	0.00158263768023623	0.116147688593657	0.013626079859179	0.989128297682058	0.999680625307699
Zfp532	538.215026056391	0.0406155517093614	0.0965764878732509	0.420553207139466	0.674081368826332	0.999680625307699
Mindy2	659.177592242667	0.0702576702001692	0.0969267502132449	0.724853253055508	0.46854206186851	0.999680625307699
Zmym4	586.183193479931	-0.123988869635698	0.0971646426083649	-1.27606983679703	0.201930833073793	0.999680625307699
Mios	322.052284020469	0.0331311268101676	0.109939169049822	0.30135871588363	0.763140971771832	0.999680625307699
Mybph	95.8422904160172	0.0453584360547259	0.243347198559007	0.186393910935973	0.852135867129327	0.999680625307699
Reln	203.238842106778	0.303926835658288	0.229408397992116	1.32482872605532	0.185227964809633	0.999680625307699
C1galt1	275.476302217568	-0.141761715462024	0.129266872080259	-1.096659284631	0.272790361133025	0.999680625307699
Dctpp1	135.076643726099	-0.0505150380063966	0.151001328824303	-0.334533731588371	0.737976841485076	0.999680625307699
Zfp410	405.520164780207	0.00703757104190293	0.114485144950443	0.0614714777620211	0.950983728884633	0.999680625307699
Tbc1d8b	280.118786128141	0.0339875007215069	0.112006177780015	0.303443090329	0.761552211333242	0.999680625307699
Fcmr	37.5326695568731	0.032973283669572	0.540685364601268	0.0609842356171197	0.951371763840983	0.999680625307699
Abcb4	79.6865494418576	-0.0833473309351466	0.277253575222429	-0.300617695798081	0.763706036002596	0.999680625307699
Tfap2e	1.55193870126389	-0.764307212937944	1.69035577328447	-0.452157601977983	0.65115544941682	0.999680625307699
Mustn1	445.817483296797	0.0753254871034154	0.135112028325077	0.557503932382567	0.577183173089096	0.999680625307699
Leo1	445.671705706513	-0.194265464420673	0.141664091229958	-1.3713105610181	0.170278164878372	0.999680625307699
Clspn	35.1595552272684	0.160044860858644	0.346764949511625	0.461537018329123	0.644413368943726	0.999680625307699
Tbc1d10b	1048.41149244591	-0.0491899338942069	0.0825877496946679	-0.595608114715138	0.551437054394582	0.999680625307699
Prdm10	175.753305694154	-0.00898984216549784	0.136157225679355	-0.0660254505087269	0.947357563084772	0.999680625307699
Radx	4.38566909605799	0.699202511472939	0.912310664085957	0.76640835079295	0.443433365509002	0.999680625307699
Ago4	229.07817699102	-0.00408321904614514	0.155034994900246	-0.0263374023959713	0.978988222451958	0.999680625307699
Cpa6	23.6280147524088	0.0964864010688672	0.399895358878984	0.241279121966669	0.809338791213095	0.999680625307699
Cd2bp2	1175.54429964493	0.0493941844900756	0.0643292141885509	0.767834414163675	0.442585566114904	0.999680625307699
Sdhaf3	62.411888771	-0.0805340008419314	0.254060781804622	-0.316987140911279	0.751253359566718	0.999680625307699
Usp22	1504.96758393838	0.121437696964119	0.0587580066523348	2.06674296632718	0.0387583802107833	0.999680625307699
Elmsan1	1047.9926833185	-0.166957697119212	0.0870659424752343	-1.91760052636773	0.0551616833516415	0.999680625307699
Dmtf1	663.125555977741	0.105899562956214	0.0917035642369385	1.15480312938107	0.24817105532224	0.999680625307699
AA986860	67.2235489352199	-0.349332073899714	0.230984404408248	-1.51236216485982	0.130441754489119	0.999680625307699
Klhl14	5.66882655637911	-1.27718581100143	0.855598838841148	-1.49273906534433	0.135505503239006	0.999680625307699
Pwwp3b	150.435848565153	-0.27332808407438	0.170510663913351	-1.60299700793657	0.108935314677728	0.999680625307699
Ubap2l	2055.08764518686	0.0744308696289889	0.0574102251761723	1.29647409325754	0.19481219983819	0.999680625307699
Dnal1	520.116508407258	-0.0185902160252705	0.123932161715762	-0.150003161148009	0.880762121245003	0.999680625307699
Sun2	2657.2676854176	0.00496603076549275	0.128220612626123	0.0387303621764242	0.96910536604752	0.999680625307699
Kcnj12	50.2518272473467	0.0923722899505525	0.278344413355301	0.331863279873489	0.739992498896183	0.999680625307699
Golga7b	35.6766486296435	0.0676549553808919	0.311124315389272	0.217453127365643	0.827855231912283	0.999680625307699
Gtpbp1	1257.21956429648	0.0182936745646857	0.0634658772790094	0.288244255795328	0.773159774405831	0.999680625307699
Acot5	1.56323820460632	-1.66716516925563	1.79390550381606	-0.92934949232787	0.352707993930522	0.999680625307699
Sem1	1112.29234063495	-0.0667547485296929	0.0793387676011457	-0.841388775601915	0.40013017149184	0.999680625307699
Asxl1	786.87366126976	-0.0297604176051198	0.0924004180527401	-0.322080984396988	0.747391343597842	0.999680625307699
Map2k3os	29.3934699597278	-0.127472720293655	0.376937200717174	-0.338180259340603	0.735227351166358	0.999680625307699
Sin3a	1017.22665170571	-0.0629408580210715	0.0755848292325089	-0.832718134844984	0.405003714352258	0.999680625307699
Adprhl2	674.241873982449	-0.085080479691692	0.0834052270159647	-1.02008570368625	0.307687816357233	0.999680625307699
Fam227a	137.613432080874	-0.275085344011716	0.171572461455274	-1.60331874753354	0.108864299503414	0.999680625307699
Nek10	9.71462335448132	-0.445144512877938	0.583275180728339	-0.763180960866677	0.445355481720617	0.999680625307699
Dhrs7b	349.941919560324	0.047896311760348	0.109746114900088	0.436428312783123	0.662526000624493	0.999680625307699
Mier2	433.466731581005	0.0272637139324708	0.0924169572727784	0.295007699203936	0.76798799820637	0.999680625307699
Ube2q1	1384.78515580251	-0.0608100985578106	0.0553803863209351	-1.09804395739332	0.272185295164115	0.999680625307699
X4632404H12Rik	159.610216706042	0.115844407154076	0.167561582294999	0.691354220743319	0.489342965622218	0.999680625307699
Thsd7b	23.8676926679232	-0.175780391669518	0.482921985965282	-0.363993350433531	0.715862974878451	0.999680625307699
Cux2	127.171843126188	-0.456981188501064	0.255486076575133	-1.78867355367085	0.0736674044882546	0.999680625307699
Ipo11	273.929280693608	0.143062444159772	0.120974021365708	1.18258815028799	0.236972411043589	0.999680625307699
Sh2b3	983.707428983664	0.0656786778049369	0.0969536506283061	0.677423463472573	0.49813731548291	0.999680625307699
Fam199x	132.267187043428	-0.0408190997872609	0.167166114074711	-0.244182859745233	0.807089201283662	0.999680625307699
Kdm7a	473.112187126925	-0.00533187779242077	0.109045063666719	-0.048896095000842	0.961002100879647	0.999680625307699
Kcna4	35.8982569218137	-0.677361448792389	0.383066345042293	-1.76826144494005	0.0770172062319338	0.999680625307699
Atxn2	814.026949385431	0.00909435350327641	0.0696106828604302	0.13064594584585	0.896055394664614	0.999680625307699
Hirip3	388.944020417151	-0.00825141787245781	0.139943075536208	-0.0589626735073638	0.95298183858742	0.999680625307699
Asb4	17.0962037522498	0.0829147682701002	0.427209891746106	0.194084383044616	0.84610980964596	0.999680625307699
Stk40	821.317932518064	-0.0163585786584784	0.108879350635394	-0.150245005715167	0.880571319432189	0.999680625307699
Pbxip1	3779.8037029985	-0.0158849713644625	0.089765492006469	-0.176960778684505	0.859539197380507	0.999680625307699
Oscp1	278.625938399886	-0.0969251619509303	0.137614363793671	-0.70432445624828	0.481230739382147	0.999680625307699
Maff	220.39126978338	-0.071137265128692	0.540908714200476	-0.131514363257839	0.895368425022989	0.999680625307699
Safb2	2521.74736594362	-0.0703670252131465	0.0646055708633677	-1.08917890938482	0.276074997601712	0.999680625307699
Shc1	3268.97046855047	0.0368103922278679	0.0650412102823806	0.565954908711772	0.571424433576137	0.999680625307699
Zfyve1	843.600998491092	-0.041954498642795	0.107199630901581	-0.391367939329131	0.695525286938873	0.999680625307699
Xkr7	3.71334256252579	0.966840100152255	0.984153719716076	0.982407606436914	0.325899080498327	0.999680625307699
Pla2g6	375.742792003178	0.053831712945355	0.118378805061502	0.454741141519273	0.649295478904506	0.999680625307699
Gucy2c	18.8825803357977	-0.071012785986634	0.485984611780615	-0.146121470238426	0.883825497529885	0.999680625307699
Rgsl1	27.5161967346043	-0.0417031286660686	0.350567117044431	-0.118959042758089	0.90530780444445	0.999680625307699
Flad1	482.61743173192	0.104958464724138	0.110967352081304	0.945849952761212	0.344225123035976	0.999680625307699
Itpr3	978.347502748148	0.115817804208931	0.13239531196918	0.874787803935928	0.381689374423186	0.999680625307699
Acad12	275.521504752402	0.0883721023464676	0.115610473581	0.76439529749484	0.444631710252896	0.999680625307699
Alkbh5	1671.50933142849	-0.149158001206405	0.0678747559422189	-2.19754751432745	0.0279813669694019	0.999680625307699
Arrdc4	699.108689444368	-0.172925332697217	0.115695796374629	-1.49465527802995	0.135004431554974	0.999680625307699
Wdr55	172.769916753233	-0.203591624730961	0.139663317500446	-1.45773155309955	0.144914551184291	0.999680625307699
Dusp15	148.338511988205	-0.113189206117355	0.221545952963983	-0.510906223305085	0.609416723245098	0.999680625307699
Immp1l	261.774585063535	0.0169064938869372	0.131468985077165	0.128596823631171	0.897676679814492	0.999680625307699
Rgs8	18.2098666759884	0.567549975364108	0.431386313078662	1.31564205482944	0.188294211296392	0.999680625307699
Dcst1	43.2956044686024	-0.00770662766168662	0.275140464982878	-0.0280097936963441	0.977654339972447	0.999680625307699
Ypel3	1548.31138657696	-0.0394029614138031	0.102260655185157	-0.385318882833858	0.700001173108609	0.999680625307699
Zc3h12a	132.758638031372	-0.151532412396563	0.225890420577861	-0.670822658211535	0.502333511300743	0.999680625307699
Myo15	8.82761172058107	0.293624663711357	0.610378358429798	0.481053529595492	0.63047845447203	0.999680625307699
Garem1	117.989476775777	0.0228719350238756	0.192867810416731	0.118588659115567	0.905601250659269	0.999680625307699
Selenok	1645.03518460741	0.0723655707359045	0.0678533745963723	1.06649921490822	0.286198033401749	0.999680625307699
Npl	119.566273220566	0.117728518959751	0.210267468620731	0.559898874191058	0.575548416713597	0.999680625307699
Jph1	76.3831559564404	-0.283889207579764	0.38229453269886	-0.742592904940622	0.457728185382281	0.999680625307699
Mapk6	651.350368248035	-0.141459237536892	0.0978230933337089	-1.44607201342862	0.148157004469893	0.999680625307699
Stn1	282.791223777184	0.0227589536223128	0.112271716120078	0.20271315348891	0.83935924162982	0.999680625307699
Dhx9	1737.98083474342	-0.0488227126479915	0.0642012290796973	-0.760463831422677	0.446977380920514	0.999680625307699
Sipa1l1	1511.35797464039	0.00500880894980515	0.0873958316855502	0.0573117602201764	0.954296852451175	0.999680625307699
Commd10	375.295968809177	-0.0256746780204325	0.116960578958226	-0.219515654326596	0.826248386838245	0.999680625307699
Dnali1	39.9723656587799	-0.306893447541824	0.376631695979203	-0.81483701668797	0.415165609174681	0.999680625307699
Shcbp1l	3.74003440598697	1.12634517268356	1.05965124551064	1.06293950717793	0.287809385279484	0.999680625307699
Atpaf2	303.372035515593	-0.141946177095712	0.110319084070799	-1.28668741488658	0.198203261350254	0.999680625307699
Tceal9	1234.09621656191	0.00358424287501585	0.0747927671753513	0.0479223193682967	0.961778151540491	0.999680625307699
Ppp1r3a	6.54331210169248	0.46054996676161	1.49218149481501	0.308642057525787	0.757593824456367	0.999680625307699
Naa25	229.44185592879	-0.0163147780647796	0.141017847375559	-0.115693001761189	0.907895852793215	0.999680625307699
Map3k9	73.9554175894156	-0.372777521452893	0.228790599620325	-1.62933932631634	0.103241205341884	0.999680625307699
Trafd1	2531.87468488932	-0.0380855767292043	0.0612241108807174	-0.622068269858686	0.533896978068087	0.999680625307699
Wdr74	325.523494061412	-0.0112391568575465	0.120173289597272	-0.0935245835011384	0.925486820473954	0.999680625307699
Ttc9	208.353433782812	-0.139531624443626	0.180382663509379	-0.773531234814985	0.439208050787106	0.999680625307699
Dpm3	470.917320294981	0.0255283980819796	0.0900438527893424	0.283510726064813	0.776785360613123	0.999680625307699
Bmt2	250.893098392275	0.00117216849696996	0.129331962861968	0.00906325451985121	0.992768668148165	0.999680625307699
Sgtb	93.0264055619729	-0.0527764228443309	0.207724679257258	-0.254069102588285	0.799442172872594	0.999680625307699
Hectd4	1285.60872664435	-0.0820810631276291	0.0653741237095087	-1.25555890419821	0.209275939033876	0.999680625307699
Id1	1937.00131762596	-0.35199351477027	0.122264469282127	-2.87895180698851	0.0039899930167793	0.999680625307699
Krtcap2	657.364276581695	0.0572572256102664	0.0858445136012472	0.666987594294373	0.504780057648893	0.999680625307699
Bex2	327.071679554818	0.0516678853395179	0.119082011570692	0.433884888725161	0.664372033643673	0.999680625307699
Nmnat2	727.549737802447	0.101570139078385	0.160201400976906	0.634015298611697	0.526070838072468	0.999680625307699
Tmem108	94.4974344123853	-0.4095836633623	0.426823379033347	-0.959609251700103	0.337251911015446	0.999680625307699
Apobr	162.375096012153	0.28379133495228	0.218027742824864	1.30162946822893	0.193043081164	0.999680625307699
Mrap2	31.3575657097385	-0.444330578269534	0.438631858448052	-1.01299203355097	0.311063966123274	0.999680625307699
Maneal	312.987031730387	0.0517933897435029	0.11379410986524	0.455150005609597	0.649001324825679	0.999680625307699
Trim46	191.156632847024	-0.231380645014966	0.155066661738379	-1.49213662318559	0.135663332680395	0.999680625307699
Hebp1	260.221408660928	0.105334573272032	0.122559822474282	0.859454355803558	0.390089892064586	0.999680625307699
Smg7	905.779026423011	-0.0125051417268569	0.0882897965599726	-0.14163745091838	0.887366383575527	0.999680625307699
Muc1	46.5067103414365	-0.0657066479404325	0.329980863678203	-0.199122601256385	0.842166841981215	0.999680625307699
Exog	229.402432498843	-0.110870235178275	0.150779347812265	-0.735314463067714	0.462148001896686	0.999680625307699
Fam166b	14.1039473767436	-0.318401969512583	0.576759309076623	-0.552053455404711	0.580911729787438	0.999680625307699
Rnf214	344.117315103986	-0.147908848642057	0.113957419954822	-1.29793082978445	0.194311104914348	0.999680625307699
Lgr6	119.888458372986	0.390374087206149	0.318009614675914	1.22755435430461	0.219614305771372	0.999680625307699
Aqp11	132.976442363361	0.137170980906399	0.16812156522877	0.815903544079814	0.414555304984163	0.999680625307699
Spata46	1.74879496528183	1.24697568027167	1.34052091998405	0.930217247401485	0.352258613601452	0.999680625307699
Gpr153	838.558701229354	0.206175512935142	0.104315914407314	1.9764531050373	0.0481034820146163	0.999680625307699
Hecw2	199.207693894876	0.0491608143991796	0.160066602631774	0.307127243228069	0.758746522059789	0.999680625307699
Gpx2	7.4653019540619	-1.27425224111038	1.08413364500922	-1.1753645382895	0.23984890446315	0.999680625307699
Krba1	827.716637875601	-0.00235755324834177	0.0972385615152627	-0.0242450444721123	0.980657148384491	0.999680625307699
Foxf1	75.6024679838441	0.155104979484851	0.235772346416892	0.657859082466757	0.510628685290121	0.999680625307699
Mcts2	59.6793676230967	-0.189778613190138	0.228436803342054	-0.830770744528276	0.4061031526042	0.999680625307699
Gpr151	1.45647672195321	0.798243129803423	1.52600097395303	0.52309477086087	0.600908304271439	0.999680625307699
Flt3	65.8037201770518	0.0655811673764731	0.232919725836515	0.281561242359112	0.77827996236054	0.999680625307699
Snai1	473.586304685492	-0.384883154674103	0.129103289997474	-2.98120330381691	0.00287118112769987	0.999680625307699
Fgf11	419.885540561314	-0.0726025375628081	0.106370567644975	-0.682543481436785	0.494895358202186	0.999680625307699
Trim72	29.7026544170135	0.356463844036508	0.578161018144941	0.616547696661115	0.537533102400309	0.999680625307699
Alkbh6	360.453899755227	0.0668579129908841	0.103244607525741	0.647568087022994	0.51726434364151	0.999680625307699
Nrep	1313.13028966817	0.0806541584306189	0.130548873442742	0.617808153403894	0.536701808220393	0.999680625307699
Serpinb6b	246.024378101252	-0.249816437033646	0.15912706190511	-1.56991798907602	0.116434191941428	0.999680625307699
Lrrtm3	6.39619403804617	0.647296132735601	0.702507001094535	0.921408799808523	0.356837036176629	0.999680625307699
Zc3h6	189.086406017189	-0.260386402241211	0.141561044592228	-1.83939305471547	0.0658573949257731	0.999680625307699
Trp53rkb	59.478946945963	-0.107140270553882	0.255407155195547	-0.419488132475583	0.674859426077829	0.999680625307699
Gm9776	93.1981734072289	-0.0994541730076972	0.195879140019509	-0.507732334325095	0.611641069192456	0.999680625307699
Tom1	344.196211855425	0.0984159669453247	0.115819976338038	0.849732231494185	0.39547397438187	0.999680625307699
Lhfpl4	539.682514741817	0.0985184535374735	0.112297680115855	0.877297317592261	0.380325168832802	0.999680625307699
D930007J09Rik	3.80820567234413	-0.442872591340497	1.02261159783735	-0.433079961421421	0.664956679965564	0.999680625307699
Olfr1260	1.1975263623234	-1.91375316929133	2.48010664571413	-0.771641482675142	0.440326797915768	0.999680625307699
Abra	3.45002112185115	0.747580545195094	1.47721688609883	0.506073652576079	0.612804945873499	0.999680625307699
Aida	915.807213862983	0.0634627384456495	0.0769927845205975	0.824268648559809	0.409786928370466	0.999680625307699
Foxo4	677.281042255704	-0.0549241419825152	0.123774393607807	-0.443743979522522	0.657227694774762	0.999680625307699
Mamstr	127.588042701493	0.105605124711986	0.177704598341867	0.594273449856508	0.552329233434008	0.999680625307699
Gm14117	37.7696613764071	-0.329511531598861	0.290210349584001	-1.13542308904971	0.256198090082992	0.999680625307699
Greb1l	40.2719974310879	-0.623937798354207	0.301212250650626	-2.07142238407131	0.0383193408583834	0.999680625307699
Egflam	1836.90336884058	0.0675893375570441	0.0880243249271249	0.767848405687872	0.442577252702493	0.999680625307699
Gm5436	24.7388495550731	0.0303429580730766	0.352814806985459	0.0860025074693851	0.931464423941194	0.999680625307699
X9930038B18Rik	7.38428978616741	0.0916818194667481	0.714021185309016	0.128402099759925	0.897830769545269	0.999680625307699
Sbk1	260.195226245555	0.0443226086177916	0.135325693782158	0.327525449004092	0.74327049792834	0.999680625307699
Upk3b	13.2207382559929	-2.16414091773601	2.8168931912897	-0.768272266917287	NA	NA
Notum	24.7356831156273	0.14706292170323	0.393961624478253	0.373292505070751	0.708930754057628	0.999680625307699
Borcs5	264.691111853237	0.104369929704949	0.114373304832932	0.912537500401903	0.361485838058419	0.999680625307699
Nhlrc3	445.368402217269	0.00404712281435374	0.109709980480159	0.0368892857025497	0.970573282704833	0.999680625307699
Rasef	4.90995772181013	0.199602066253005	1.10960399740194	0.179885857225064	0.857242178384019	0.999680625307699
Gng2	310.545462681773	0.041895611341819	0.114080584424862	0.367245763624335	0.713435706074315	0.999680625307699
Klhl6	240.686432294821	-0.00919720167794564	0.162653257200348	-0.056544835536967	0.954907779042808	0.999680625307699
Nemp2	141.119727713344	0.0727457856389752	0.174062896280618	0.41792815811646	0.675999644329519	0.999680625307699
Ptgir	237.408136857884	-0.0474150368206475	0.129308141178585	-0.366682533585906	0.713855836597059	0.999680625307699
Edem3	697.766973083261	0.0647596302220543	0.111522296567881	0.58068773882034	0.561450926846717	0.999680625307699
Wdr63	63.0073656478116	-0.546513756643979	0.450212767224052	-1.21390106285458	0.224785507011683	0.999680625307699
Gm16433	9.65351750894573	-0.614678452531341	0.697704678024348	-0.881000904669139	0.37831733033742	0.999680625307699
Trpv3	22.6675442587298	-0.329333324690456	0.367960130512261	-0.895024480592422	0.370774001677203	0.999680625307699
Ccdc63	70.1133442968945	0.0856491330969231	0.228524411121127	0.374792052528365	0.707815125336694	0.999680625307699
Disc1	37.8104941150669	0.106358489541495	0.281097180879135	0.378369107825479	0.705156413742485	0.999680625307699
Zfp513	476.780987073277	-0.0804003827080688	0.0863877423687444	-0.930692023005779	0.352012897204636	0.999680625307699
Tmem18	658.256338479602	-0.0887245832775837	0.0805228516311183	-1.101855951203	0.270524301218927	0.999680625307699
Spice1	315.732293379578	-0.103633715380878	0.125313748280582	-0.826993979533979	0.408240473865539	0.999680625307699
Dpy19l1	757.626520104967	-0.0166294283049157	0.0796391854994122	-0.208809623059724	0.834596858813766	0.999680625307699
Fam89a	39.6608084845363	-0.103001805699703	0.296203778145672	-0.34773967551841	0.728035697260469	0.999680625307699
Synpo	3164.11973073213	0.275351020725905	0.0832639619541985	3.30696515351226	0.000943126233606684	0.964554061634228
Tmem82	11.3404017026834	0.139682991803354	0.574780891827443	0.243019546734148	0.807990255183986	0.999680625307699
Il17re	114.842492837408	-0.1033339475712	0.206636840752015	-0.500075142434118	0.617022168354716	0.999680625307699
Zfp866	425.2155976889	-0.123512758490881	0.115627356093277	-1.06819668514467	0.285431799738692	0.999680625307699
Tuba1c	809.251546530069	0.132350710851117	0.0978645397463698	1.35238679090632	0.176251612792313	0.999680625307699
Hic1	1049.72865459059	-0.176718797383249	0.128429981485824	-1.37599332600352	0.168823699535603	0.999680625307699
Qrfp	7.61520988671498	0.339255112280404	0.654890804126421	0.518033098255131	0.604435176582436	0.999680625307699
Lrrn4	2.82366080235134	0.174608447696442	1.84261733493229	0.0947611011718061	0.9245045845533	0.999680625307699
A530016L24Rik	6.84279948829078	0.0966291058281383	0.728901862713497	0.132568059942137	0.894534993891577	0.999680625307699
D830039M14Rik	1.73805944906034	-0.636832762758775	1.61265921109213	-0.394896056388441	0.692919600515721	0.999680625307699
Mob1a	1448.69604597127	-0.112147666006284	0.0689204394524064	-1.6272047435758	0.103693620622221	0.999680625307699
Tmem186	310.548929674431	0.176568570773892	0.10469045587404	1.68657753278229	0.0916846150823869	0.999680625307699
Aqp6	2.09485079437577	-1.06793785662887	1.66473266268052	-0.641507120374091	0.521193256226562	0.999680625307699
Crppa	112.967699486813	-0.201328577374148	0.177092990349096	-1.1368523224848	0.255600026096516	0.999680625307699
Ppp2r3a	358.942361599568	-0.0484776273707775	0.12260020221039	-0.395412295385833	0.692538636448808	0.999680625307699
Hpdl	10.5139720425208	-0.354669182118111	0.542865304252119	-0.653328144827238	0.513544751644041	0.999680625307699
Arl11	71.5784497169046	0.323083125341839	0.263508765594396	1.22608113097513	0.220168145765942	0.999680625307699
Pyurf	127.233476029534	-0.121517666230268	0.179737503432749	-0.676084088793053	0.498987258150266	0.999680625307699
Tmem212	1.86725271705068	1.50010150735334	1.36617315239517	1.09803175733864	0.272190622256193	0.999680625307699
Lor	68.0236810896485	-0.384999836737245	0.274828873190451	-1.40087113943973	0.161252610510877	0.999680625307699
X4930426D05Rik	16.0167795218251	0.103305722860361	0.688606997506655	0.150021308575741	0.880747803700981	0.999680625307699
Simc1	196.768669516503	-0.0104906712806924	0.14052503791764	-0.0746533958371238	0.940490488878964	0.999680625307699
Rfesd	124.463708334097	-0.117377210305216	0.177655701185733	-0.660700498333583	0.508804404158865	0.999680625307699
Gm1840	18.7113766179133	0.0470999087506381	0.448701458467489	0.104969368522903	0.916400114785377	0.999680625307699
Zmpste24	975.327418134295	0.0272923056758002	0.0625545280994445	0.436296244332831	0.662621806400805	0.999680625307699
Gm4835	2.28721062154955	0.795411935112397	1.22216482704092	0.650822145682452	0.515161302882153	0.999680625307699
Fam124b	2.9794505736576	0.413723483041451	0.98966847856631	0.41804249807046	0.6759160455565	0.999680625307699
Upf2	724.38731908357	-0.107102762516418	0.0884145499932809	-1.2113703290302	0.225753505665119	0.999680625307699
Fam129c	86.222676917997	-0.268686397430054	0.270971036671609	-0.991568695792665	0.32140796618059	0.999680625307699
Exoc3l	173.965945195139	-0.0199081313084057	0.130598638487747	-0.152437510367105	0.87884187377037	0.999680625307699
Tmem64	1250.75037060262	-0.143038050324198	0.0873713363419403	-1.63712787640558	0.101603753003849	0.999680625307699
Pigv	387.06080907371	-0.133248460670288	0.122625249364957	-1.08663151643194	0.277199690799759	0.999680625307699
Fam13c	162.603687899977	-0.303454099475786	0.179839334282461	-1.68736222632571	0.0915337224924991	0.999680625307699
Uevld	219.656488219766	-0.0323252722956384	0.139367195761212	-0.231943192363744	0.816582136484514	0.999680625307699
Ifi209	135.958277122705	0.157617867395986	0.232049419552757	0.679242670375012	0.496984114733895	0.999680625307699
Trim56	949.808747365022	-0.0626757459283104	0.0730914212970199	-0.857497977411281	0.39116973213377	0.999680625307699
Teddm1b	1.87681953839099	0.313467414211488	1.56969662149474	0.199699362232805	0.841715712591911	0.999680625307699
Tmem11	421.422751635767	-0.0990832968723957	0.108123798816441	-0.91638749245767	0.359463693112642	0.999680625307699
Pnpla1	0.79883780803554	1.08518334420757	2.37934415950723	0.456085068598196	0.648328806848533	0.999680625307699
Mei4	0.996392311841685	-1.48616754675566	1.99796251302907	-0.743841557118365	0.456972335579571	0.999680625307699
Zfp784	2.62079840450396	-0.0420364167934	1.28229096193329	-0.0327822764421754	0.973848211966371	0.999680625307699
B3galnt1	309.546399231561	0.0869814859952994	0.1010838241491	0.860488675883494	0.389519723129681	0.999680625307699
D17H6S53E	229.533252257143	-0.09306722710436	0.126103088268132	-0.738024963405115	0.460499279606481	0.999680625307699
Pcdhb19	41.5876546489249	-0.173626395594939	0.275532446415507	-0.630148637134036	0.528597340568495	0.999680625307699
Fbrsl1	968.647782753969	0.000940096465945882	0.0870457312425995	0.0108000295077745	0.991382990715433	0.999680625307699
Gm8849	1.27011577877217	0.433493312907083	1.58490827888734	0.273513186019452	0.78445875766303	0.999680625307699
Rhbdl2	25.7279070516265	0.245823285440564	0.380909385927996	0.645358960745149	0.518694591952295	0.999680625307699
Filip1l	644.119897628655	-0.2018316801876	0.111494783635136	-1.81023428726575	0.0702594625894411	0.999680625307699
X6530409C15Rik	9.80229550015243	-0.0894265485346354	0.607215098102489	-0.147273262496417	0.882916335773642	0.999680625307699
Hoxd9	8.72222010854974	-0.27238065163524	0.706371709090343	-0.385605267212653	0.699789031709538	0.999680625307699
Olfr78	19.905274388662	0.442474751462384	0.390985548655877	1.13169080796852	0.257764447381701	0.999680625307699
Hexim2	140.21142645657	0.0398504558073605	0.152554044671058	0.26122188954929	0.793921398574784	0.999680625307699
Olfr1342	1.90909661501706	-0.65931943169109	1.33155684450609	-0.495149294159986	0.620494739990864	0.999680625307699
Gprasp1	2270.72196637788	-0.0280319891252658	0.130225661288444	-0.215257030357298	0.829566929113156	0.999680625307699
Olfr267	0.990509600809739	-0.514034864203567	1.87440240239752	-0.274239332784717	0.783900703136889	0.999680625307699
Tmem130	5.85983277050571	1.08801209539266	1.00052277784238	1.08744360397167	0.276840809581421	0.999680625307699
X2510009E07Rik	1075.31808730754	-0.0205059307169018	0.0981040448318449	-0.20902227580983	0.834430849106733	0.999680625307699
Gpr135	107.724717713869	0.0972262638704215	0.244630863941846	0.39744070843626	0.691042501239647	0.999680625307699
Hfm1	22.581304999283	0.17655131316089	0.422267123842975	0.418103383361057	0.675871531377521	0.999680625307699
Usp48	1617.31056455282	-0.0799308046003165	0.0556164562498435	-1.43717902919321	0.150667130106667	0.999680625307699
Otud1	315.29743786837	0.0584632422274241	0.180911729757726	0.323158936713043	0.746574877572623	0.999680625307699
Lrit2	73.4021785383258	-0.222387446596974	0.231346336639963	-0.961274986355494	0.336413921452274	0.999680625307699
Rnf227	115.682654364016	-0.00945046688577741	0.168481462000723	-0.0560920280103982	0.955268494667618	0.999680625307699
Hilpda	162.632276757541	-0.264085628366489	0.177992119090388	-1.4836928158172	0.137890433066576	0.999680625307699
Eif3j2	15.4019517400323	-0.055067784699921	0.52146144534205	-0.105602792290424	0.915897509214797	0.999680625307699
Psapl1	1.35078740698701	-3.64225850008611	2.8018241973885	-1.2999596846515	0.193614787102332	0.999680625307699
Leng9	196.862031753988	-0.117742885012957	0.131582263192687	-0.894823376312782	0.370881512100726	0.999680625307699
